sentence_index,word_index,word,gold_lex,gold_pos,gold_stemgloss
130,124,دقائق,دَقِيقَة,noun,minutes
130,125,معدودة,مَعْدُود,adj,limited_in_number;countable
130,126,ويصلنا,وَصَل,verb,arrive_at;reach;connect
130,127,الرد,رَدّ,noun,reply;response
130,128,في,فِي,prep,in
130,129,أقل,أَقَلّ,adj_comp,least;smallest;minimum
130,130,من,مِن,prep,from
130,131,دقيقتان,دَقِيقَة,noun,minute
130,132,.,.,punc,.
130,133,ونستطيع,ٱِسْتَطاع,verb,be_able;be_capable
130,134,أن,أَنْ,conj_sub,"That,_to"
130,135,ندير,أَدار,verb,direct;manage;conduct
130,136,شركات,شَرِكَة,noun,companies;corporations
130,137,ومشاريع,مَشْرُوع,noun,projects;enterprises
130,138,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
130,139,طريق,طَرِيق,noun,road;way
130,140,تطبيقات,تَطْبِيق,noun,application
130,141,مجانية,مَجّانِيّ,adj,free;gratis
130,142,مثل,مِثْل,noun,like;such_as
130,143,"""","""",punc,""""
130,144,واتساب,واتْساب,noun_prop,WhatsApp
130,145,"""","""",punc,""""
130,146,و,وَ,conj,and
130,147,"""","""",punc,""""
130,148,إنستجرام,إِنِسْتَجْرام,noun_prop,Instagram
130,149,"""","""",punc,""""
130,150,",",",",punc,","
130,151,وقد,قَدْ,part_verb,"may,_might,_perhaps,_maybe,_possibly,_probably"
130,152,يكون,كان,verb,be
130,153,تأثيرها,تَأْثِير,noun,effect;influence;impact
130,154,على,عَلَى,prep,on;above
130,155,المجتمع,مُجْتَمَع,noun,society
130,156,تأثيرا,تَأْثِير,noun,effect;influence;impact
130,157,إيجابيا,إِيجابِيّ,adj,positive;affirmative
130,158,قويا,قَوِيّ,adj,strong;powerful
130,159,وينقذ,أَنْقَذ,verb,be_saved;be_rescued;be_salvaged
130,160,حياة,حَياة,noun,life
130,161,الكثيرين,كَثِير,adj,many;much;numerous
130,162,.,.,punc,.
131,0,لمواقع,مَوْقِع,noun,positions;locations;sites
131,1,التواصل,تَواصُل,noun,continuity;continuation
131,2,الاجتماعي,ٱِجْتِماعِيّ,adj,social
131,3,أثر,أَثَر,noun,record;trace;effect
131,4,كبير,كَبِير,adj,large;great;important;major;senior
131,5,في,فِي,prep,in
131,6,حياتنا,حَياة,noun,life
131,7,",",",",punc,","
131,8,فهي,هِيَ,pron,it/they/she
131,9,أساس,أَساس,noun,foundation;basis
131,10,التطور,تَطَوُّر,noun,progress;development
131,11,.,.,punc,.
131,12,والمجتمع,مُجْتَمَع,noun,society
131,13,يتطور,تَطَوَّر,verb,develop;advance
131,14,بتطورها,تَطَوُّر,noun,progress;development
131,15,.,.,punc,.
132,0,وسائل,وَسِيلَة,noun,means;devices;instruments
132,1,التواصل,تَواصُل,noun,continuity;continuation
132,2,الاجتماعي,ٱِجْتِماعِيّ,adj,social
132,3,وتأثيرها,تَأْثِير,noun,effect;influence;impact
132,4,على,عَلَى,prep,on;above
132,5,الفرد,فَرْد,noun,individual;unit
132,6,والمجتمع,مُجْتَمَع,noun,society
132,7,تقدمت,تَقَدَّم,verb,present;advance
132,8,التكنولوجيا,تِكْنُولُوجِيا,noun,technology
132,9,كثيرا,كَثِير,adj,much;a_lot;very
132,10,في,فِي,prep,in
132,11,الأعوام,عام,noun,years
132,12,السابقة,سابِق,adj,former;previous;preceding
132,13,",",",",punc,","
132,14,فأصبح,أَصْبَح,verb,become;begin;start
132,15,أكثر,أَكْثَر,adj_comp,"more,_most,_majority"
132,16,الناس,ناس,noun,people
132,17,يتواصلون,تَواصَل,verb,be_interconnected
132,18,عبر,عَبْر,noun,across;over;via;by_means_of;crossing
132,19,وسائل,وَسِيلَة,noun,means;devices;instruments
132,20,التواصل,تَواصُل,noun,continuity;continuation
132,21,وأصبح,أَصْبَح,verb,become;begin;start
132,22,الناس,ناس,noun,people
132,23,يعتمدون,ٱِعْتَمَد,verb,be_depended_or_relied_(on)
132,24,على,عَلَى,prep,on;above
132,25,الوسائل,وَسِيلَة,noun,means;devices;instruments
132,26,الاجتماعية,ٱِجْتِماعِيّ,adj,social
132,27,",",",",punc,","
132,28,فلا,لا,part_neg,no;not;non-
132,29,يمكن,أَمْكَن,verb,be_possible;make_possible_for
132,30,أن,أَنْ,conj_sub,"That,_to"
132,31,يمر,مَرّ,verb,pass;go_through
132,32,يوما,يَوْم,noun,some_day
132,33,واحدا,واحِد,noun_num,one
132,34,دون,دُون,noun,without;beneath;underneath;inferior;poor
132,35,استخدامها,ٱِسْتِخْدام,noun,usage;using;utilization
132,36,من,مِن,prep,from
132,37,بعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
132,38,الأشخاص,شَخْص,noun,individuals;persons
132,39,.,.,punc,.
132,40,الوسائل,وَسِيلَة,noun,means;devices;instruments
132,41,الاجتماعية,ٱِجْتِماعِيّ,adj,social
132,42,أثرت,أَثَّر,verb,affect;influence
132,43,بشكل,شَكْل,noun,manner;form;configuration
132,44,جيد,جَيِّد,adj,good
132,45,وسيئ,سَيِّء,adj,bad
132,46,على,عَلَى,prep,on;above
132,47,المجتمع,مُجْتَمَع,noun,society
132,48,.,.,punc,.
132,49,وسائل,وَسِيلَة,noun,means;devices;instruments
132,50,التواصل,تَواصُل,noun,continuity;continuation
132,51,الاجتماعي,ٱِجْتِماعِيّ,adj,social
132,52,سهلت,سَهَّل,verb,facilitate;make_easy
132,53,الكثير,كَثِير,adj,many;much;numerous
132,54,من,مِن,prep,from
132,55,الأمور,أَمْر,noun,matters;issues
132,56,في,فِي,prep,in
132,57,الحياة,حَياة,noun,life
132,58,",",",",punc,","
132,59,فيمكننا,أَمْكَن,verb,be_possible;make_possible_for
132,60,أن,أَنْ,conj_sub,"That,_to"
132,61,نتواصل,تَواصَل,verb,be_interconnected
132,62,بشكل,شَكْل,noun,manner;form;configuration
132,63,سريع,سَرِيع,adj,quick;prompt;express
132,64,مع,مَع,noun,something_with
132,65,الناس,ناس,noun,people
132,66,وأن,أَنْ,conj_sub,"That,_to"
132,67,نطمئن,ٱِطْمَأَنّ,verb,be_calm;be_reassured
132,68,عليهم,عَلَى,prep,on;above
132,69,إذا,إِذا,conj_sub,"If,_whether,_when,_whenever"
132,70,حدث,حَدَث,verb,happen;take_place
132,71,مشكلة,مُشْكِلَة,noun,problem;issue
132,72,ما,ما,part,[no_gloss]
132,73,.,.,punc,.
132,74,وأيضا,أَيْضاً,adv,"also,_too,_as_well_(as),_along_with,_in_addition_(to)"
132,75,أثرت,أَثَّر,verb,affect;influence
132,76,الوسائل,وَسِيلَة,noun,means;devices;instruments
132,77,الاجتماعية,ٱِجْتِماعِيّ,adj,social
132,78,على,عَلَى,prep,on;above
132,79,المشاريع,مَشْرُوع,noun,projects;enterprises
132,80,بشكل,شَكْل,noun,manner;form;configuration
132,81,جيد,جَيِّد,adj,good
132,82,فإن,إِنَّ,verb_pseudo,indeed
132,83,الكثير,كَثِير,adj,many;much;numerous
132,84,من,مِن,prep,from
132,85,المشاريع,مَشْرُوع,noun,projects;enterprises
132,86,ينشرون,نَشَر,verb,be_published;be_announced;be_spread
132,87,الدعايات,دِعايَة,noun,propaganda;advertising
132,88,عبر,عَبْر,noun,across;over;via;by_means_of;crossing
132,89,الوسائل,وَسِيلَة,noun,means;devices;instruments
132,90,الاجتماعية,ٱِجْتِماعِيّ,adj,social
132,91,دون,دُون,noun,without;beneath;underneath;inferior;poor
132,92,أن,أَنْ,conj_sub,"That,_to"
132,93,يدفعوا,دَفَع,verb,be_pushed;be_motivated;be_paid
132,94,مبلغا,مَبْلَغ,noun,amount;sum
132,95,غاليا,غالِي,adj,expensive;costly;dear;precious;beloved
132,96,.,.,punc,.
132,97,إن,إِنْ,conj_sub,"Although,_(even)_though,_even_if,_despite,_in_spite_of_the_fact_that,_verily,_truly"
132,98,الوسائل,وَسِيلَة,noun,means;devices;instruments
132,99,الاجتماعية,ٱِجْتِماعِيّ,adj,social
132,100,أثرت,أَثَّر,verb,affect;influence
132,101,بشكل,شَكْل,noun,manner;form;configuration
132,102,سلبي,سَلْبِيّ,adj,negative;passive
132,103,أيضا,أَيْضاً,adv,"also,_too,_as_well_(as),_along_with,_in_addition_(to)"
132,104,على,عَلَى,prep,on;above
132,105,المجتمع,مُجْتَمَع,noun,society
132,106,",",",",punc,","
132,107,فالكبار,كَبِير,adj,senior;important
132,108,والمراهقون,مُراهِق,noun,adolescent
132,109,وأيضا,أَيْضاً,adv,"also,_too,_as_well_(as),_along_with,_in_addition_(to)"
132,110,الأطفال,طِفْل,noun,children;infants
132,111,أصبحوا,أَصْبَح,verb,become;begin;start
132,112,مدمنين,مُدْمِن,noun,addict
132,113,بسبب,سَبَب,noun,because_of;due_to
132,114,كثرة,كَثْرَة,noun,abundance;frequency
132,115,استخدام,ٱِسْتِخْدام,noun,usage;using;utilization
132,116,وسائل,وَسِيلَة,noun,means;devices;instruments
132,117,التواصل,تَواصُل,noun,continuity;continuation
132,118,الاجتماعي,ٱِجْتِماعِيّ,adj,social
132,119,",",",",punc,","
132,120,فلا,لا,part_neg,no;not;non-
132,121,يمكنهم,أَمْكَن,verb,be_possible;make_possible_for
132,122,التخلي,تَخَلِّي,noun,relinquishment;surrender;renunciation
132,123,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
132,124,هواتفهم,هاتِف,noun,shouts;exclamations
132,125,لساعات,ساعَة,noun,clocks;watches;timepieces
132,126,قليلة,قَلِيل,adj,little;few;small
132,127,.,.,punc,.
132,128,أثرت,أَثَّر,verb,affect;influence
132,129,التكنولوجيا,تِكْنُولُوجِيا,noun,technology
132,130,على,عَلَى,prep,on;above
132,131,الأطفال,طِفْل,noun,children;infants
132,132,كثيرا,كَثِير,adj,much;a_lot;very
132,133,",",",",punc,","
132,134,فعندما,عِنْد,noun,the_time_when_+_[def.acc.]_+_that
132,135,تزور,زار,verb,visit
132,136,أحد,أَحَد,noun,one_(of);someone;anyone;no-one
132,137,أقاربك,أَقْرَب,noun,relatives;extended_family
132,138,ترى,رَأَى,verb,be_seen;be_thought;be_believed
132,139,أن,أَنَّ,conj_sub,that
132,140,جميع,جَمِيع,noun_quant,"all,_entire,_every,_whole"
132,141,الأطفال,طِفْل,noun,children;infants
132,142,يلعبون,لَعِب,verb,play
132,143,بالأيباد,أَيْباد,noun_prop,iPad
132,144,ولا,لا,part_neg,no;not;non-
132,145,يعرفون,عَرَف,verb,be_known
132,146,معنى,مَعْنَى,noun,meaning;sense
132,147,الطفولة,طُفُولَة,noun,infancy
132,148,.,.,punc,.
132,149,وأيضا,أَيْضاً,adv,"also,_too,_as_well_(as),_along_with,_in_addition_(to)"
132,150,هناك,هُناكَ,adv,there
132,151,الكثير,كَثِير,adj,many;much;numerous
132,152,من,مِن,prep,from
132,153,الألعاب,لَعْب,noun,games;sports;playing
132,154,المدمنة,مُدْمِن,noun,addict
132,155,حاليا,حالِيّ,adj,present;current
132,156,",",",",punc,","
132,157,منها,مِن,prep,from
132,158,"""","""",punc,""""
132,159,فورتنايت,فُورْتِنايِت,noun_prop,Fortnite
132,160,"""","""",punc,""""
132,161,و,وَ,conj,and
132,162,"""","""",punc,""""
132,163,بابجي,بابْجِي,noun_prop,PUBG
132,164,"""","""",punc,""""
132,165,",",",",punc,","
132,166,وليس,لَيْسَ,verb,not_be
132,167,فقط,فَقَط,adv,only
132,168,الصغار,صَغِير,noun,children;youth
132,169,يلعبونها,لَعِب,verb,play
132,170,ولكن,لٰكِنْ,conj,"But,_however,_yet,_still,_nevertheless,_on_the_other_hand"
132,171,أصبح,أَصْبَح,verb,become;begin;start
132,172,الكبار,كَبِير,noun,adults
132,173,يلعبونها,لَعِب,verb,play
132,174,أيضا,أَيْضاً,adv,"also,_too,_as_well_(as),_along_with,_in_addition_(to)"
132,175,.,.,punc,.
132,176,إن,إِنْ,conj_sub,"Although,_(even)_though,_even_if,_despite,_in_spite_of_the_fact_that,_verily,_truly"
132,177,الوسائل,وَسِيلَة,noun,means;devices;instruments
132,178,الاجتماعية,ٱِجْتِماعِيّ,adj,social
132,179,أثرت,أَثَّر,verb,affect;influence
132,180,على,عَلَى,prep,on;above
132,181,المجتمع,مُجْتَمَع,noun,society
132,182,بشكل,شَكْل,noun,manner;form;configuration
132,183,جيد,جَيِّد,adj,good
132,184,ولكن,لٰكِنْ,conj,"But,_however,_yet,_still,_nevertheless,_on_the_other_hand"
132,185,أثرت,أَثَّر,verb,affect;influence
132,186,على,عَلَى,prep,on;above
132,187,المجتمع,مُجْتَمَع,noun,society
132,188,بشكل,شَكْل,noun,manner;form;configuration
132,189,سلبي,سَلْبِيّ,adj,negative;passive
132,190,أكثر,أَكْثَر,adj_comp,"more,_most,_majority"
132,191,",",",",punc,","
132,192,ففي,فِي,prep,in
132,193,هذا,هٰذا,pron_dem,this_[masc.sg.]
132,194,الجيل,جِيل,noun,generation;epoch
132,195,لا,لا,part_neg,no;not;non-
132,196,يمكنك,أَمْكَن,verb,be_possible;make_possible_for
132,197,أن,أَنْ,conj_sub,"That,_to"
132,198,تخرج,خَرَج,verb,go_out;exit;leave
132,199,إلا,إِلّا,part_restrict,except_for
132,200,لو,لَوْ,conj_sub,if
132,201,كان,كان,verb,be;was;were
132,202,هاتفك,هاتِف,noun,shouting;calling
132,203,المحمول,مَحْمُول,adj,carried;held
132,204,معك,مَع,noun,something_with
132,205,.,.,punc,.
132,206,يجب,وَجَب,verb,be_necessary;be_incumbent
132,207,أن,أَنْ,conj_sub,"That,_to"
132,208,نتذكر,تَذَكَّر,verb,remember
132,209,أن,أَنَّ,conj_sub,that
132,210,التواصل,تَواصُل,noun,continuity;continuation
132,211,الاجتماعي,ٱِجْتِماعِيّ,adj,social
132,212,ليس,لَيْسَ,verb,not_be
132,213,كل,كُلّ,noun_quant,"all,_entire,_every,_whole"
132,214,شيء,شَيْء,noun,something;thing
132,215,في,فِي,prep,in
132,216,الحياة,حَياة,noun,life
132,217,.,.,punc,.
133,0,تعتبر,ٱِعْتَبَر,verb,be_considered;be_regarded;be_believed
133,1,وسائل,وَسِيلَة,noun,means;devices;instruments
133,2,التواصل,تَواصُل,noun,continuity;continuation
133,3,الاجتماعي,ٱِجْتِماعِيّ,adj,social
133,4,سلاحا,سِلاح,noun,(military)_service_branch
133,5,ذا,ذا,noun,possessing_<pod>*A/NOUN</pos>
133,6,حدين,حَدّ,noun,"be_furious,delimit;halt,stop;halt;end,border;frontier;limits,extent;limit;level"
133,7,",",",",punc,","
133,8,يختلف,ٱِخْتَلَف,verb,differ;be_different;disagree
133,9,استخدام,ٱِسْتِخْدام,noun,usage;using;utilization
133,10,هذه,هٰذا,pron_dem,this/these
133,11,المواقع,مَوْقِع,noun,positions;locations;sites
133,12,من,مِن,prep,from
133,13,شخص,شَخْص,noun,individual;person
133,14,إلى,إِلَى,prep,to;towards
133,15,آخر,آخَر,adj,other;another
133,16,.,.,punc,.
133,17,تستخدم,ٱِسْتَخْدَم,verb,use;utilize;employ;operate
133,18,هذه,هٰذا,pron_dem,this/these
133,19,المواقع,مَوْقِع,noun,positions;locations;sites
133,20,في,فِي,prep,in
133,21,مختلف,مُخْتَلِف,adj,different;various
133,22,الأشياء,شَيْء,noun,things
133,23,ومن,مِن,prep,from
133,24,قبل,قَبْل,noun,before
133,25,مختلف,مُخْتَلِف,adj,different;various
133,26,الأعمار,عُمْر,noun,ages;age_groups
133,27,.,.,punc,.
133,28,يتنوع,تَنَوَّع,verb,be_variegated;be_diverse;be_complex
133,29,تأثير,تَأْثِير,noun,effect;influence;impact
133,30,مواقع,مَوْقِع,noun,positions;locations;sites
133,31,التواصل,تَواصُل,noun,continuity;continuation
133,32,الاجتماعي,ٱِجْتِماعِيّ,adj,social
133,33,من,مِن,prep,from
133,34,فرد,فَرْد,noun,individual;unit
133,35,إلى,إِلَى,prep,to;towards
133,36,آخر,آخَر,adj,other;another
133,37,.,.,punc,.
133,38,تتنوع,تَنَوَّع,verb,be_variegated;be_diverse;be_complex
133,39,وسائل,وَسِيلَة,noun,means;devices;instruments
133,40,التواصل,تَواصُل,noun,continuity;continuation
133,41,الاجتماعي,ٱِجْتِماعِيّ,adj,social
133,42,وبرامجها,بَرْنامَج,noun,programs
133,43,",",",",punc,","
133,44,فمنها,مِن,prep,from
133,45,الاستخدامات,ٱِسْتِخْدام,noun,usage;using;utilization
133,46,الإيجابية,إِيجابِيّ,adj,positive;affirmative
133,47,ومنها,مِن,prep,from
133,48,الاستخدامات,ٱِسْتِخْدام,noun,usage;using;utilization
133,49,السلبية,سَلْبِيّ,adj,negative;passive
133,50,.,.,punc,.
133,51,يستفيد,ٱِسْتَفاد,verb,benefit_from;make_use_of
133,52,منها,مِن,prep,from
133,53,البعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
133,54,والبعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
133,55,الآخر,آخَر,adj,other;another
133,56,ينخدع,ٱِنْخَدَع,verb,be_deceived
133,57,فيها,فِي,prep,in
133,58,.,.,punc,.
133,59,يستطيع,ٱِسْتَطاع,verb,be_able;be_capable
133,60,الأشخاص,شَخْص,noun,individuals;persons
133,61,الاستفادة,ٱِسْتِفادَة,noun,profit;gain
133,62,من,مِن,prep,from
133,63,المعلومات,مَعْلُوم,noun,information;data
133,64,الموجودة,مَوْجُود,adj,present;existing;found
133,65,وتؤدي,أَدَّى,verb,perform_(function);carry_out_(duty)
133,66,هذه,هٰذا,pron_dem,this/these
133,67,المعلومات,مَعْلُوم,noun,information;data
133,68,لتغذية,تَغْذِيَة,noun,feeding;nutrition
133,69,العقل,عَقْل,noun,mind;intellect;brain
133,70,وتنميته,تَنْمِيَة,noun,development;growth
133,71,",",",",punc,","
133,72,ولكن,لٰكِنْ,conj,"But,_however,_yet,_still,_nevertheless,_on_the_other_hand"
133,73,في,فِي,prep,in
133,74,الطرف,طَرَف,noun,participant;player;involved_member
133,75,الآخر,آخَر,adj,other;another
133,76,قد,قَدْ,part_verb,"may,_might,_perhaps,_maybe,_possibly,_probably"
133,77,تكون,كان,verb,be
133,78,هذه,هٰذا,pron_dem,this/these
133,79,المعلومات,مَعْلُوم,noun,information;data
133,80,لا,لا,part_neg,no;not;non-
133,81,صحة,صِحَّة,noun,authenticity;truth;correctness
133,82,لها,لِ,prep,"to/for_+_it/them/her_(it/she_has,_they_have)"
133,83,.,.,punc,.
133,84,يمكن,أَمْكَن,verb,be_possible;make_possible_for
133,85,لبعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
133,86,الأشخاص,شَخْص,noun,individuals;persons
133,87,تقضية,قَضَى,verb,execute;perform;decree;pass/spend_(time)
133,88,أوقاتهم,وَقْت,noun,moments;times
133,89,في,فِي,prep,in
133,90,مواقع,مَوْقِع,noun,positions;locations;sites
133,91,التواصل,تَواصُل,noun,continuity;continuation
133,92,الاجتماعي,ٱِجْتِماعِيّ,adj,social
133,93,وهذا,هٰذا,pron_dem,this_[masc.sg.]
133,94,في,فِي,prep,in
133,95,بعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
133,96,الأحيان,حِين,noun,times;opportunities
133,97,أمر,أَمْر,noun,matter;issue
133,98,غير,غَيْر,noun,not;other
133,99,جيد,جَيِّد,adj,good
133,100,.,.,punc,.
133,101,من,مِن,prep,from
133,102,الممكن,مُمْكِن,adj,possible
133,103,استغلال,ٱِسْتِغْلال,noun,exploitation;utilization
133,104,الكثير,كَثِير,adj,many;much;numerous
133,105,من,مِن,prep,from
133,106,الوقت,وَقْت,noun,time;moment;period_of_time
133,107,في,فِي,prep,in
133,108,فعل,فِعْل,noun,doing;act;action
133,109,أشياء,شَيْء,noun,things
133,110,أكثر,أَكْثَر,adj_comp,"more,_most,_majority"
133,111,فائدة,فائِدَة,noun,benefit;use
133,112,مثل,مِثْل,noun,like;such_as
133,113,:,:,punc,:
133,114,قراءة,قِراءَة,noun,reading
133,115,بعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
133,116,الكتب,كِتاب,noun,books
133,117,",",",",punc,","
133,118,الجلوس,جُلُوس,noun,sitting
133,119,مع,مَع,noun,something_with
133,120,العائلة,عائِلَة,noun,family;household
133,121,وعمل,عَمَل,noun,work;action
133,122,بعض,بَعْض,noun_quant,"some,_a_few,_little,_part"
133,123,الأعمال,عَمَل,noun,actions;activities;work
133,124,المنزلية,مَنْزِلِيّ,adj,domestic;household
133,125,.,.,punc,.
133,126,مسؤولية,مَسْؤُولِيَّة,noun,responsibility
133,127,مواقع,مَوْقِع,noun,positions;locations;sites
133,128,التواصل,تَواصُل,noun,continuity;continuation
133,129,تقع,وَقَع,verb,fall_down;take_place;be_located
133,130,على,عَلَى,prep,on;above
133,131,الفرد,فَرْد,noun,individual;unit
133,132,نفسه,نَفْس,noun,same;self
133,133,",",",",punc,","
133,134,يمكن,أَمْكَن,verb,be_possible;make_possible_for
133,135,للشخص,شَخْص,noun,individual;person
133,136,أن,أَنْ,conj_sub,"That,_to"
133,137,يحدد,حَدَّد,verb,be_determined;be_defined;be_specified
133,138,إما,إِمّا,conj,"Either,_whether,_if"
133,139,أن,أَنْ,conj_sub,"That,_to"
133,140,يستفيد,ٱِسْتَفاد,verb,benefit_from;make_use_of
133,141,أو,أَوْ,conj,"Or,_if_not,_unless,_except_if,_except_when"
133,142,يقع,وَقَع,verb,fall_down;take_place;be_located
133,143,في,فِي,prep,in
133,144,الخطأ,خَطَأ,noun,mistake;error;fault
133,145,.,.,punc,.
134,0,إن,إِنْ,conj_sub,"Although,_(even)_though,_even_if,_despite,_in_spite_of_the_fact_that,_verily,_truly"
134,1,التواصل,تَواصُل,noun,continuity;continuation
134,2,الاجتماعي,ٱِجْتِماعِيّ,adj,social
134,3,من,مِن,prep,from
134,4,أهم,أَهَمّ,adj_comp,more/most_important
134,5,عاداتنا,عادَة,noun,customs;practices;habits
134,6,اليومية,يَوْمِيّ,adj,daily
134,7,حيث,حَيْثُ,adv_rel,where;whereby;since;given_that
134,8,يستخدم,ٱِسْتَخْدَم,verb,use;utilize;employ;operate
134,9,المراهقون,مُراهِق,noun,adolescent
134,10,جميع,جَمِيع,noun_quant,"all,_entire,_every,_whole"
134,11,مواقع,مَوْقِع,noun,positions;locations;sites
134,12,التواصل,تَواصُل,noun,continuity;continuation
134,13,يوميا,يَوْمِيّ,adj,daily
134,14,للتواصل,تَواصُل,noun,continuity;continuation
134,15,مع,مَع,noun,something_with
134,16,الزملاء,زَمِيل,noun,colleagues;associates;companions
134,17,حيث,حَيْثُ,adv_rel,where;whereby;since;given_that
134,18,أصبحت,أَصْبَح,verb,become;begin;start
134,19,المكالمات,مُكالَمَة,noun,conversations;discussions
134,20,الهاتفية,هاتِفِيّ,adj,telephone;telephonic
134,21,أقل,أَقَلّ,adj_comp,least;smallest;minimum
134,22,أهمية,أَهَمِّيَّة,noun,importance;significance
134,23,لهذا,هٰذا,pron_dem,this_[masc.sg.]
134,24,الجيل,جِيل,noun,generation;epoch
134,25,.,.,punc,.
134,26,الوسائل,وَسِيلَة,noun,means;devices;instruments
134,27,الاجتماعية,ٱِجْتِماعِيّ,adj,social
134,28,لها,لِ,prep,"to/for_+_it/them/her_(it/she_has,_they_have)"
134,29,أهميتها,أَهَمِّيَّة,noun,importance;significance
134,30,وخطورتها,خُطُورَة,noun,importance;gravity;danger
134,31,حيث,حَيْثُ,adv_rel,where;whereby;since;given_that
134,32,إنه,إِنَّ,verb_pseudo,indeed
134,33,المكان,مَكان,noun,place;location;position
134,34,المركزي,مَرْكَزِيّ,adj,central
134,35,للنقد,نَقْد,noun,criticism;critique
134,36,للأفراد,فَرْد,noun,individuals
134,37,والتشمت,تَشَمُّت,noun,epicaricacy
134,38,بالآخرين,آخَر,adj,other;another
134,39,.,.,punc,.
134,40,لكن,لٰكِنْ,conj,"But,_however,_yet,_still,_nevertheless,_on_the_other_hand"
134,41,قد,قَدْ,part_verb,"may,_might,_perhaps,_maybe,_possibly,_probably"
134,42,يستخدم,ٱِسْتَخْدَم,verb,use;utilize;employ;operate
134,43,الناس,ناس,noun,people
134,44,التواصل,تَواصُل,noun,continuity;continuation
134,45,الاجتماعي,ٱِجْتِماعِيّ,adj,social
134,46,لأسباب,سَبَب,noun,reasons;causes;circumstances
134,47,مختلفة,مُخْتَلِف,adj,different;various
134,48,مثل,مِثْل,noun,like;such_as
134,49,صفحة,صَفْحَة,noun,page;leaf
134,50,لتعليم,تَعْلِيم,noun,education;teaching
134,51,اللغات,لُغَة,noun,languages
134,52,المختلفة,مُخْتَلِف,adj,different;various
134,53,أو,أَوْ,conj,"Or,_if_not,_unless,_except_if,_except_when"
134,54,صفحات,صَفْحَة,noun,pages;leaves
134,55,لعرض,عَرْض,noun,presentation;display;review;show;offer
134,56,أشغالهم,شُغْل,noun,work;labor;business
134,57,وأيضا,أَيْضاً,adv,"also,_too,_as_well_(as),_along_with,_in_addition_(to)"
134,58,لتشهير,تَشْهِير,noun,public_exposure;defamation
134,59,المنتجات,مُنْتَج,noun,products;manufactured_goods
134,60,لأعمالهم,عَمَل,noun,actions;activities;work
134,61,.,.,punc,.
134,62,قد,قَدْ,part_verb,"may,_might,_perhaps,_maybe,_possibly,_probably"
134,63,يستخدم,ٱِسْتَخْدَم,verb,use;utilize;employ;operate
134,64,الطلاب,طالِب,noun,students
134,65,التواصل,تَواصُل,noun,continuity;continuation
134,66,الاجتماعي,ٱِجْتِماعِيّ,adj,social
134,67,من,مِن,prep,from
134,68,طرف,طَرَف,noun,participant;player;involved_member
134,69,التعلم,تَعَلُّم,noun,learning;study
134,70,والبحث,بَحْث,noun,search;examination;research
134,71,عن,عَن,prep,"(away)_from,_off,_about,_on,_over"
134,72,المساعدة,مُساعَدَة,noun,assistance;aid;support;help
134,73,في,فِي,prep,in
134,74,حل,حَلّ,noun,solution;dissolution;cancellation
134,75,واجباتهم,واجِب,noun,duties;obligations;requirement
134,76,من,مِن,prep,from
134,77,برامج,بَرْنامَج,noun,programs
134,78,مختلفة,مُخْتَلِف,adj,different;various
134,79,وأيضا,أَيْضاً,adv,"also,_too,_as_well_(as),_along_with,_in_addition_(to)"
134,80,من,مِن,prep,from
134,81,الأصدقاء,صَدِيق,noun,friends
134,82,.,.,punc,.
134,83,استخدام,ٱِسْتِخْدام,noun,usage;using;utilization
134,84,التواصل,تَواصُل,noun,continuity;continuation
134,85,الاجتماعي,ٱِجْتِماعِيّ,adj,social
134,86,سهل,سَهْل,adj,easy;simple
134,87,على,عَلَى,prep,on;above
134,88,جميع,جَمِيع,noun_quant,"all,_entire,_every,_whole"
134,89,أفراد,فَرْد,noun,individuals
134,90,المجتمع,مُجْتَمَع,noun,society
134,91,حيث,حَيْثُ,adv_rel,where;whereby;since;given_that
134,92,هناك,هُناكَ,adv,there
134,93,الكثير,كَثِير,adj,many;much;numerous
134,94,من,مِن,prep,from
134,95,المواقع,مَوْقِع,noun,positions;locations;sites
134,96,للتواصل,تَواصُل,noun,continuity;continuation
134,97,مع,مَع,noun,something_with
134,98,الأصدقاء,صَدِيق,noun,friends
134,99,وأيضا,أَيْضاً,adv,"also,_too,_as_well_(as),_along_with,_in_addition_(to)"
134,100,للتعرف,تَعَرُّف,noun,acquaintance;knowledge
134,101,على,عَلَى,prep,on;above
134,102,أصدقاء,صَدِيق,noun,friends
134,103,جدد,جَدِيد,adj,new
134,104,.,.,punc,.
134,105,من,مِن,prep,from
134,106,البرامج,بَرْنامَج,noun,programs
134,107,التي,الَّذِي,pron_rel,which;who;whom_[fem.sg.]
134,108,توفر,وَفَّر,verb,provide;fulfill
134,109,طرقا,طَرِيق,noun,roads;ways;means;methods
134,110,للتواصل,تَواصُل,noun,continuity;continuation
134,111,هي,هِيَ,pron,it/they/she
134,112,السنابتشات,سِنابِتْشات,noun_prop,Snapchat
