sentence_index,word_index,word,gold_lex,gold_pos
2161,5,خمسة,خَمْس,noun_num
2161,6,سادسهم,سادِس,adj_num
2161,7,كلبهم,كَلْب,noun
2161,8,رجما,رَجْم,noun
2161,9,بالغيب,غَيْب,noun
2161,10,ويقولون,قال,verb
2161,11,سبعة,سَبْع,noun_num
2161,12,وثامنهم,ثامِن,adj_num
2161,13,كلبهم,كَلْب,noun
2161,14,قل,قال,verb
2161,15,ربى,رَبّ,noun
2161,16,أعلم,أَعْلَم,adj_comp
2161,17,بعدتهم,عِدَّة,adj
2161,18,ما,ما,pron_rel
2161,19,يعلمهم,عَلِم,verb
2161,20,إلا,إِلّا,part_restrict
2161,21,قليل,قَلِيل,adj
2161,22,فلا,لا,part_neg
2161,23,تمار,تَمارّ,verb
2161,24,فيهم,فِي,prep
2161,25,إلا,إِلّا,part_restrict
2161,26,مراء,مِراء,noun
2161,27,ظهرا,ظَهْر,noun
2161,28,ولا,لا,part_neg
2161,29,تستفت,ٱِسْتَفْتَى,verb
2161,30,فيهم,فِي,prep
2161,31,منهم,مِن,prep
2161,32,أحدا,أَحَد,noun
2162,0,ولا,لا,part_neg
2162,1,تقولن,قَالَ,verb
2162,2,لشاىء,شَىْء,noun
2162,3,إنى,إِنّ,verb_pseudo
2162,4,فاعل,فاعِل,adj
2162,5,ذلك,ذٰلِكَ,pron_dem
2162,6,غدا,غَد,noun
2163,0,إلا,إِلّا,part_restrict
2163,1,أن,أَنْ,conj_sub
2163,2,يشاء,شاء,verb
2163,3,الله,اللّٰه,noun_prop
2163,4,واذكر,ذَكَر,verb
2163,5,ربك,رَبّ,noun
2163,6,إذا,إِذا,conj_sub
2163,7,نسيت,نَسِي,verb
2163,8,وقل,قال,verb
2163,9,عسى,عَسَى,verb
2163,10,أن,أَنْ,conj_sub
2163,11,يهدين,هَدَى,verb
2163,12,ربى,رَبّ,noun
2163,13,لأقرب,أَقْرَب,adj_comp
2163,14,من,مِن,prep
2163,15,هذا,هٰذا,pron_dem
2163,16,رشدا,رَشَد,noun
2164,0,ولبثوا,لَبِث,verb
2164,1,فى,فِي,prep
2164,2,كهفهم,كَهْف,noun
2164,3,ثلث,ثُلُث,noun_quant
2164,4,مائة,مِئَة,noun_num
2164,5,سنين,سَنَة,noun
2164,6,وازدادوا,ٱِزْداد,verb
2164,7,تسعا,تِسْع,noun_num
2165,0,قل,قال,verb
2165,1,الله,اللّٰه,noun_prop
2165,2,أعلم,أَعْلَم,adj_comp
2165,3,بما,ما,pron_rel
2165,4,لبثوا,لَبِث,verb
2165,5,له,لِ,prep
2165,6,غيب,غَيْب,noun
2165,7,السموت,سَمْت,noun
2165,8,والأرض,أَرْض,noun
2165,9,أبصر,أَبْصَر,verb
2165,10,به,بِ,prep
2165,11,وأسمع,أَسْمَع,verb
2165,12,ما,ما,part_neg
2165,13,لهم,لِ,prep
2165,14,من,مِن,prep
2165,15,دونه,دُون,noun
2165,16,من,مِن,prep
2165,17,ولى,وَلِيّ,noun
2165,18,ولا,لا,part_neg
2165,19,يشرك,أَشْرَك,verb
2165,20,فى,فِي,prep
2165,21,حكمه,حُكْم,noun
2165,22,أحدا,أَحَد,noun
2166,0,واتل,تَلا,verb
2166,1,ما,ما,pron_rel
2166,2,أوحى,أَوْحَى,verb
2166,3,إليك,إِلَى,prep
2166,4,من,مِن,prep
2166,5,كتاب,كِتاب,noun
2166,6,ربك,رَبّ,noun
2166,7,لا,لا,part_neg
2166,8,مبدل,مُبَدِّل,noun
2166,9,لكلمته,كَلِمَة,noun
2166,10,ولن,لَنْ,part_neg
2166,11,تجد,وَجَد,verb
2166,12,من,مِن,prep
2166,13,دونه,دُون,noun
2166,14,ملتحدا,مُلْتَحَد,noun
2167,0,واصبر,صَبَر,verb
2167,1,نفسك,نَفْس,noun
2167,2,مع,مَع,noun
2167,3,الذين,الَّذِي,pron_rel
2167,4,يدعون,دَعا,verb
2167,5,ربهم,رَبّ,noun
2167,6,بالغدوة,غَدْوَة,noun
2167,7,والعشى,عُشّ,noun
2167,8,يريدون,أَراد,verb
2167,9,وجهه,وَجْه,noun
2167,10,ولا,لا,part_neg
2167,11,تعد,عاد,verb
2167,12,عيناك,عَيْن,noun
2167,13,عنهم,عَن,prep
2167,14,تريد,أَراد,verb
2167,15,زينة,زِينَة,noun
2167,16,الحيوة,حَيَوة,noun
2167,17,الدنيا,دُنْيا,adj
2167,18,ولا,لا,part_neg
2167,19,تطع,أَطاع,verb
2167,20,من,مَنْ,pron_rel
2167,21,أغفلنا,أَغْفَل,verb
2167,22,قلبه,قَلْب,noun
2167,23,عن,عَن,prep
2167,24,ذكرنا,ذِكْر,noun
2167,25,واتبع,ٱِتَّبَع,verb
2167,26,هوىه,هُوِيَّة,noun
2167,27,وكان,كان,verb
2167,28,أمره,أَمْر,noun
2167,29,فرطا,فَرْط,noun
2168,0,وقل,قال,verb
2168,1,الحق,حَقّ,noun
2168,2,من,مِن,prep
2168,3,ربكم,رَبّ,noun
2168,4,فمن,مَنْ,pron_rel
2168,5,شاء,شاء,verb
2168,6,فليؤمن,أَمَّن,verb
2168,7,ومن,مَنْ,pron_rel
2168,8,شاء,شاء,verb
2168,9,فليكفر,كَفَر,verb
2168,10,إنا,إِنّ,verb_pseudo
2168,11,أعتدنا,ٱِعْتاد,verb
2168,12,للظلمين,ظَالِم,noun
2168,13,نارا,نار,noun
2168,14,أحاط,أَحاط,verb
2168,15,بهم,بِ,prep
2168,16,سرادقها,سُرادِق,noun
2168,17,وإن,إِنْ,conj_sub
2168,18,يستغيثوا,ٱِسْتَغاث,verb
2168,19,يغاثوا,أَغاث,verb
2168,20,بماء,ماء,noun
2168,21,كالمهل,مَهْل,noun
2168,22,يشوى,شَوَى,verb
2168,23,الوجوه,وَجْه,noun
2168,24,بئس,بِئسَ,verb
2168,25,الشراب,شَراب,noun
2168,26,وساءت,ساء,verb
2168,27,مرتفقا,مُرْتَفَق,noun
2169,0,إن,إِنَّ,verb_pseudo
2169,1,الذين,الَّذِي,pron_rel
2169,2,آمنوا,أَمَّن,verb
2169,3,وعملوا,عَمِل,verb
2169,4,الصلحت,صَّلِحَت,noun
2169,5,إنا,إِنّ,verb_pseudo
2169,6,لا,لا,part_neg
2169,7,نضيع,أَضاع,verb
2169,8,أجر,أَجْر,noun
2169,9,من,مَنْ,pron_rel
2169,10,أحسن,أَحْسَن,verb
2169,11,عملا,عَمَل,noun
2170,0,أولئك,أُولَئِك,pron_dem
2170,1,لهم,لِ,prep
2170,2,جنت,جَنَّة,noun
2170,3,عدن,عَدْن,noun_prop
2170,4,تجرى,أَجْرَى,verb
2170,5,من,مِن,prep
2170,6,تحتهم,تَحْتَ,noun
2170,7,الأنهر,نَهْر,noun
2170,8,يحلون,حَلّ,verb
2170,9,فيها,فِي,prep
2170,10,من,مِن,prep
2170,11,أساور,إِسْوار,noun
2170,12,من,مِن,prep
2170,13,ذهب,ذَهَب,noun
2170,14,ويلبسون,لَبَّس,verb
2170,15,ثيابا,ثَوْب,noun
2170,16,خضرا,خَضِر,noun
2170,17,من,مِن,prep
2170,18,سندس,سُنْدُس,noun
2170,19,وإستبرق,إِسْتَبْرَق,noun
2170,20,متكين,مُتَّكِـِين,noun
2170,21,فيها,فِي,prep
2170,22,على,عَلَى,prep
2170,23,الأرائك,أَرِيكَة,noun
2170,24,نعم,نِعمَ,verb
2170,25,الثواب,ثَواب,noun
2170,26,وحسنت,حَسُن,verb
2170,27,مرتفقا,مُرْتَفَق,noun
2171,0,واضرب,ضَرَب,verb
2171,1,لهم,لِ,prep
2171,2,مثلا,مَثَل,noun
2171,3,رجلين,رَجُل,noun
2171,4,جعلنا,جَعَل,verb
2171,5,لأحدهما,أَحَد,noun
2171,6,جنتين,جَنَّة,noun
2171,7,من,مِن,prep
2171,8,أعنب,عِنَب,noun
2171,9,وحففنهما,حَفَّف,verb
2171,10,بنخل,نَخْل,noun
2171,11,وجعلنا,جَعَل,verb
2171,12,بينهما,بَيْنَ,noun
2171,13,زرعا,زَرْع,noun
2172,0,كلتا,كِلَّة,noun
2172,1,الجنتين,جَنَّة,noun
2172,2,آتت,أَتَى,verb
2172,3,أكلها,أُكُل,noun
2172,4,ولم,لَمْ,part_neg
2172,5,تظلم,ظَلَم,verb
2172,6,منه,مِن,prep
2172,7,شيا,شَيّ,noun
2172,8,وفجرنا,فَجَّر,verb
2172,9,خللهما,خَلَل,noun
2172,10,نهرا,نَهْر,noun
2173,0,وكان,كان,verb
2173,1,له,لِ,prep
2173,2,ثمر,ثَمَر,noun
2173,3,فقال,قال,verb
2173,4,لصحبه,صُحْبَة,noun
2173,5,وهو,هُوَ,pron
2173,6,يحاوره,حاوَر,verb
2173,7,أنا,أَنا,pron
2173,8,أكثر,أَكْثَر,noun_quant
2173,9,منك,مِن,prep
2173,10,مالا,مال,noun
2173,11,وأعز,أَعَزّ,adj_comp
2173,12,نفرا,نَفَر,noun
2174,0,ودخل,دَخَل,verb
2174,1,جنته,جَنَّة,noun
2174,2,وهو,هُوَ,pron
2174,3,ظالم,ظالِم,adj
2174,4,لنفسه,نَفْس,noun
2174,5,قال,قال,verb
2174,6,ما,ما,part_neg
2174,7,أظن,ظَنّ,verb
2174,8,أن,أَنْ,conj_sub
2174,9,تبيد,أَباد,verb
2174,10,هذه,هٰذا,pron_dem
2174,11,أبدا,أَبَد,noun
2175,0,وما,ما,part_neg
2175,1,أظن,ظَنّ,verb
2175,2,الساعة,ساعَة,noun
2175,3,قائمة,قائِمَة,noun
2175,4,ولئن,إِنْ,conj_sub
2175,5,رددت,رَدّ,verb
2175,6,إلى,إِلَى,prep
2175,7,ربى,رَبّ,noun
2175,8,لأجدن,أَجاد,verb
2175,9,خيرا,خَيْر,noun
2175,10,منها,مِن,prep
2175,11,منقلبا,مُنْقَلَب,noun
2176,0,قال,قال,verb
2176,1,له,لِ,prep
2176,2,صاحبه,صاحِب,noun
2176,3,وهو,هُوَ,pron
2176,4,يحاوره,حاوَر,verb
2176,5,أكفرت,أَكْفَر,verb
2176,6,بالذى,الَّذِي,pron_rel
2176,7,خلقك,خَلَق,verb
2176,8,من,مِن,prep
2176,9,تراب,تُراب,noun
2176,10,ثم,ثُمَّ,conj
2176,11,من,مِن,prep
2176,12,نطفة,نُطْفَة,noun
2176,13,ثم,ثُمَّ,conj
2176,14,سوىك,سَوِي,verb
2176,15,رجلا,رَجُل,noun
2177,0,لكنا,لٰكِنَّ,verb_pseudo
2177,1,هو,هُوَ,pron
2177,2,الله,اللّٰه,noun_prop
2177,3,ربى,رَبّ,noun
2177,4,ولا,لا,part_neg
2177,5,أشرك,أَشْرَك,verb
2177,6,بربى,رَبّ,noun
2177,7,أحدا,أَحَد,noun
2178,0,ولولا,لَوْلا,conj_sub
2178,1,إذ,إِذْ,conj_sub
2178,2,دخلت,دَخَل,verb
2178,3,جنتك,جَنَّة,noun
2178,4,قلت,قال,verb
2178,5,ما,ما,pron_rel
2178,6,شاء,شاء,verb
2178,7,الله,اللّٰه,noun_prop
2178,8,لا,لا,part_neg
2178,9,قوة,قُوَّة,noun
2178,10,إلا,إِلّا,part_restrict
2178,11,بالله,اللّٰه,noun_prop
2178,12,إن,إِنْ,conj_sub
2178,13,ترن,رَنّ,verb
2178,14,أنا,أَنا,pron
2178,15,أقل,أَقَلّ,adj_comp
2178,16,منك,مِن,prep
2178,17,مالا,مال,noun
2178,18,وولدا,وَلَد,noun
2179,0,فعسى,عَسَى,verb
2179,1,ربى,رَبّ,noun
2179,2,أن,أَنْ,conj_sub
2179,3,يؤتين,آتَى,verb
2179,4,خيرا,خَيْر,noun
2179,5,من,مِن,prep
2179,6,جنتك,جَنَّة,noun
2179,7,ويرسل,أَرْسَل,verb
2179,8,عليها,عَلَى,prep
2179,9,حسبانا,حُسْبان,noun
2179,10,من,مِن,prep
2179,11,السماء,سَماء,noun
2179,12,فتصبح,أَصْبَح,verb
2179,13,صعيدا,صَعِيد,noun
2179,14,زلقا,زَلِق,adj
2180,0,أو,أَوْ,conj
2180,1,يصبح,أَصْبَح,verb
2180,2,ماؤها,ماء,noun
2180,3,غورا,غَوْر,noun
2180,4,فلن,لَنْ,part_neg
2180,5,تستطيع,ٱِسْتَطاع,verb
2180,6,له,لِ,prep
2180,7,طلبا,طَلَب,noun
2181,0,وأحيط,أَحاط,verb
2181,1,بثمره,ثَمَر,noun
2181,2,فأصبح,أَصْبَح,verb
2181,3,يقلب,قَلَّب,verb
2181,4,كفيه,كَفِيّ,adj
2181,5,على,عَلَى,prep
2181,6,ما,ما,pron_rel
2181,7,أنفق,أَنْفَق,verb
2181,8,فيها,فِي,prep
2181,9,وهى,هِيَ,pron
2181,10,خاوية,خاوِي,adj
2181,11,على,عَلَى,prep
2181,12,عروشها,عَرْش,noun
2181,13,ويقول,قال,verb
2181,14,يليتنى,لَيْت,verb_pseudo
2181,15,لم,لَمْ,part_neg
2181,16,أشرك,أَشْرَك,verb
2181,17,بربى,رَبّ,noun
2181,18,أحدا,أَحَد,noun
2182,0,ولم,لَمْ,part_neg
2182,1,تكن,كان,verb
2182,2,له,لِ,prep
2182,3,فئة,فِئَة,noun
2182,4,ينصرونه,نَصَر,verb
2182,5,من,مِن,prep
2182,6,دون,دُون,noun
2182,7,الله,اللّٰه,noun_prop
2182,8,وما,ما,part_neg
2182,9,كان,كان,verb
2182,10,منتصرا,مُنْتَصِر,adj
2183,0,هنالك,هُنالِكَ,adv
2183,1,الولية,وَلِيَّة,noun
2183,2,لله,اللّٰه,noun_prop
2183,3,الحق,حَقّ,noun
2183,4,هو,هُوَ,pron
2183,5,خير,خَيْر,noun
2183,6,ثوابا,ثَواب,noun
2183,7,وخير,خَيْر,noun
2183,8,عقبا,عُقْب,noun
2184,0,واضرب,ضَرَب,verb
2184,1,لهم,لِ,prep
2184,2,مثل,مَثَل,noun
2184,3,الحيوة,حَيَوة,noun
2184,4,الدنيا,دُنْيا,adj
2184,5,كماء,ماء,noun
2184,6,أنزلنه,أَنْزَل,verb
2184,7,من,مِن,prep
2184,8,السماء,سَماء,noun
2184,9,فاختلط,ٱِخْتَلَط,verb
2184,10,به,بِ,prep
2184,11,نبات,نَبات,noun
2184,12,الأرض,أَرْض,noun
2184,13,فأصبح,أَصْبَح,verb
2184,14,هشيما,هَشِيم,noun
2184,15,تذروه,تَذَرَّى,verb
2184,16,الريح,رِيح,noun
2184,17,وكان,كان,verb
2184,18,الله,اللّٰه,noun_prop
2184,19,على,عَلَى,prep
2184,20,كل,كُلّ,noun_quant
2184,21,شىء,شَيْء,noun
2184,22,مقتدرا,مُقْتَدِر,adj
2185,0,المال,مال,noun
2185,1,والبنون,بِن,noun
2185,2,زينة,زِينَة,noun
2185,3,الحيوة,حَيَوة,noun
2185,4,الدنيا,دُنْيا,adj
2185,5,والبقيت,بَقِيَت,noun
2185,6,الصلحت,صَّلِحَت,noun
2185,7,خير,خَيْر,adj_comp
2185,8,عند,عِنْد,noun
2185,9,ربك,رَبّ,noun
2185,10,ثوابا,ثَواب,noun
2185,11,وخير,خَيْر,noun
2185,12,أملا,أَمَل,noun
2186,0,ويوم,يَوْم,noun
2186,1,نسير,سار,verb
2186,2,الجبال,جَبَل,noun
2186,3,وترى,رَأَى,verb
2186,4,الأرض,أَرْض,noun
2186,5,بارزة,بارِز,adj
2186,6,وحشرنهم,حَشَر,verb
2186,7,فلم,لَمْ,part_neg
2186,8,نغادر,غادَر,verb
2186,9,منهم,مِن,prep
2186,10,أحدا,أَحَد,noun
2187,0,وعرضوا,عَرَض,verb
2187,1,على,عَلَى,prep
2187,2,ربك,رَبّ,noun
2187,3,صفا,صَفّ,noun
2187,4,لقد,قَدْ,part_verb
2187,5,جئتمونا,جاء,verb
2187,6,كما,ما,conj_sub
2187,7,خلقنكم,خَلَق,verb
2187,8,أول,أَوَّل,adj_num
2187,9,مرة,مَرَّة,noun
2187,10,بل,بَلْ,conj
2187,11,زعمتم,زَعَم,verb
2187,12,ألن,لَنآأَن,conj_sub
2187,13,نجعل,جَعَل,verb
2187,14,لكم,لِ,prep
2187,15,موعدا,مَوْعِد,noun
2188,0,ووضع,وَضَع,verb
2188,1,الكتب,كِتاب,noun
2188,2,فترى,رَأَى,verb
2188,3,المجرمين,مُجْرِم,noun
2188,4,مشفقين,مُشْفِق,adj
2188,5,مما,مِن,prep
2188,6,فيه,فِي,prep
2188,7,ويقولون,قال,verb
2188,8,يويلتنا,وَيْل,noun
2188,9,مال,مَا,part_interrog
2188,10,هذا,هٰذا,pron_dem
2188,11,الكتب,كِتاب,noun
2188,12,لا,لا,part_neg
2188,13,يغادر,غادَر,verb
2188,14,صغيرة,صَغِيرَة,noun
2188,15,ولا,لا,part_neg
2188,16,كبيرة,كَبِيرَة,noun
2188,17,إلا,إِلّا,part_restrict
2188,18,أحصىها,أَحْصَى,verb
2188,19,ووجدوا,وَجَد,verb
2188,20,ما,ما,pron_rel
2188,21,عملوا,عَمِل,verb
2188,22,حاضرا,حاضِر,adj
2188,23,ولا,لا,part_neg
2188,24,يظلم,ظَلَم,verb
2188,25,ربك,رَبّ,noun
2188,26,أحدا,أَحَد,noun
2189,0,وإذ,إِذْ,conj_sub
2189,1,قلنا,قال,verb
2189,2,للملئكة,مَلَك,noun
2189,3,اسجدوا,سَجَدَ,verb
2189,4,لآدم,آدَم,noun_prop
2189,5,فسجدوا,سَجَد,verb
2189,6,إلا,إِلّا,part_restrict
2189,7,إبليس,إِبْلِيس,noun_prop
2189,8,كان,كان,verb
2189,9,من,مِن,prep
2189,10,الجن,جِنّ,noun
2189,11,ففسق,فَسَق,verb
2189,12,عن,عَن,prep
2189,13,أمر,أَمْر,noun
2189,14,ربه,رَبّ,noun
2189,15,أفتتخذونه,ٱتَّخَذَ,verb
2189,16,وذريته,ذُرِّيَّة,noun
2189,17,أولياء,وَلِيّ,noun
2189,18,من,مِن,prep
2189,19,دونى,دُون,noun
2189,20,وهم,هُم,pron
2189,21,لكم,لِ,prep
2189,22,عدو,عَدُوّ,noun
2189,23,بئس,بِئسَ,verb
2189,24,للظلمين,ظَالِم,noun
2189,25,بدلا,بَدَل,noun
2190,0,ما,ما,part_neg
2190,1,أشهدتهم,أَشْهَد,verb
2190,2,خلق,خَلْق,noun
2190,3,السموت,سَمْت,noun
2190,4,والأرض,أَرْض,noun
2190,5,ولا,لا,part_neg
2190,6,خلق,خَلْق,noun
2190,7,أنفسهم,نَفْس,noun
2190,8,وما,ما,part_neg
2190,9,كنت,كان,verb
2190,10,متخذ,مُتَّخَذ,adj
2190,11,المضلين,مُضِلّ,noun
2190,12,عضدا,عَضُد,noun
2191,0,ويوم,يَوْم,noun
2191,1,يقول,قال,verb
2191,2,نادوا,نادَى,verb
2191,3,شركاءى,شَرِيك,noun
2191,4,الذين,الَّذِي,pron_rel
2191,5,زعمتم,زَعَم,verb
2191,6,فدعوهم,دَعا,verb
2191,7,فلم,لَمْ,part_neg
2191,8,يستجيبوا,ٱِسْتَجاب,verb
2191,9,لهم,لِ,prep
2191,10,وجعلنا,جَعَل,verb
2191,11,بينهم,بَيْنَ,noun
2191,12,موبقا,مَوْبِق,noun
2192,0,ورآ,رَءَا,verb
2192,1,المجرمون,مُجْرِم,noun
2192,2,النار,نار,noun
2192,3,فظنوا,ظَنّ,verb
2192,4,أنهم,إِنَّ,verb_pseudo
2192,5,مواقعوها,مُّوَاقِعُو,noun
2192,6,ولم,لَمْ,part_neg
2192,7,يجدوا,وَجَد,verb
2192,8,عنها,عَن,prep
2192,9,مصرفا,مَصْرَف,noun
2193,0,ولقد,قَدْ,part_verb
2193,1,صرفنا,صَرَّف,verb
2193,2,فى,فِي,prep
2193,3,هذا,هٰذا,pron_dem
2193,4,القرآن,قُرْآن,noun_prop
2193,5,للناس,ناس,noun
2193,6,من,مِن,prep
2193,7,كل,كُلّ,noun_quant
2193,8,مثل,مَثَل,noun
2193,9,وكان,كان,verb
2193,10,الإنسن,إِنسَن,noun
2193,11,أكثر,أَكْثَر,adj_comp
2193,12,شىء,شَيْء,noun
2193,13,جدلا,جَدَل,noun
2194,0,وما,ما,part_neg
2194,1,منع,مَنَع,verb
2194,2,الناس,ناس,noun
2194,3,أن,أَنْ,conj_sub
2194,4,يؤمنوا,أَمَّن,verb
2194,5,إذ,إِذْ,conj_sub
2194,6,جاءهم,جاء,verb
2194,7,الهدى,هُدَى,noun
2194,8,ويستغفروا,ٱِسْتَغْفَر,verb
2194,9,ربهم,رَبّ,noun
2194,10,إلا,إِلّا,part_restrict
2194,11,أن,أَنْ,conj_sub
2194,12,تأتيهم,أَتَى,verb
2194,13,سنة,سُنَّة,noun
2194,14,الأولين,أَوَّل,adj_num
2194,15,أو,أَوْ,conj
2194,16,يأتيهم,أَتَى,verb
2194,17,العذاب,عَذاب,noun
2194,18,قبلا,قَبْل,noun
2195,0,وما,ما,part_neg
2195,1,نرسل,أَرْسَل,verb
2195,2,المرسلين,مُرْسَل,adj
2195,3,إلا,إِلّا,part_restrict
2195,4,مبشرين,مُبَشِّر,noun
2195,5,ومنذرين,مُنْذِر,noun
2195,6,ويجدل,جَدَل,verb
2195,7,الذين,الَّذِي,pron_rel
2195,8,كفروا,كَفَر,verb
2195,9,بالبطل,بَطَل,noun
2195,10,ليدحضوا,دَحَض,verb
2195,11,به,بِ,prep
2195,12,الحق,حَقّ,noun
2195,13,واتخذوا,ٱِتَّخَذ,verb
2195,14,آيتى,أَيّ,noun_quant
2195,15,وما,ما,pron_rel
2195,16,أنذروا,أَنْذَر,verb
2195,17,هزوا,هُزُو,noun
2196,0,ومن,مَنْ,pron_rel
2196,1,أظلم,أَظْلَم,verb
2196,2,ممن,مِن,prep
2196,3,ذكر,ذَكَّر,verb
2196,4,بايت,ءَايَة,noun
2196,5,ربه,رَبّ,noun
2196,6,فأعرض,أَعْرَض,verb
2196,7,عنها,عَن,prep
2196,8,ونسى,نَسِي,verb
2196,9,ما,ما,pron_rel
2196,10,قدمت,قَدَّم,verb
2196,11,يداه,يَد,noun
2196,12,إنا,إِنّ,verb_pseudo
2196,13,جعلنا,جَعَل,verb
2196,14,على,عَلَى,prep
2196,15,قلوبهم,قَلْب,noun
2196,16,أكنة,كَنّ,noun
2196,17,أن,أَنْ,conj_sub
2196,18,يفقهوه,فَقِه,verb
2196,19,وفى,فِي,prep
2196,20,آذانهم,أُذُن,noun
2196,21,وقرا,وَقْر,noun
2196,22,وإن,إِنْ,conj_sub
2196,23,تدعهم,دَعا,verb
2196,24,إلى,إِلَى,prep
2196,25,الهدى,هُدَى,noun
2196,26,فلن,لَنْ,part_neg
2196,27,يهتدوا,ٱِهْتَدَى,verb
2196,28,إذا,إِذا,conj_sub
2196,29,أبدا,أَبَد,noun
2197,0,وربك,رَبّ,noun
2197,1,الغفور,غَفُور,adj
2197,2,ذو,ذُو,noun
2197,3,الرحمة,رَحْمَة,noun
2197,4,لو,لَوْ,conj_sub
2197,5,يؤاخذهم,آخَذ,verb
2197,6,بما,ما,pron_rel
2197,7,كسبوا,كَسَب,verb
2197,8,لعجل,عَجَّل,verb
2197,9,لهم,لِ,prep
2197,10,العذاب,عَذاب,noun
2197,11,بل,بَلْ,conj
2197,12,لهم,لِ,prep
2197,13,موعد,مَوْعِد,noun
2197,14,لن,لَنْ,part_neg
2197,15,يجدوا,وَجَد,verb
2197,16,من,مِن,prep
2197,17,دونه,دُون,noun
2197,18,موئلا,مَوْئِل,noun
2198,0,وتلك,ذٰلِكَ,pron_dem
2198,1,القرى,قَرْيَة,noun
2198,2,أهلكنهم,أَهْلَك,verb
2198,3,لما,لَمّ,noun
2198,4,ظلموا,ظَلَم,verb
2198,5,وجعلنا,جَعَل,verb
2198,6,لمهلكهم,مُهْلِك,adj
2198,7,موعدا,مَوْعِد,noun
2199,0,وإذ,إِذْ,conj_sub
2199,1,قال,قال,verb
2199,2,موسى,مُوسَى,noun_prop
2199,3,لفتىه,فَتَى,noun
2199,4,لا,لا,part_neg
2199,5,أبرح,أَبْرَح,verb
2199,6,حتى,حَتَّى,prep
2199,7,أبلغ,بَلَغ,verb
2199,8,مجمع,مَجْمَع,noun
2199,9,البحرين,بَحْر,noun
2199,10,أو,أَوْ,conj
2199,11,أمضى,مَضَى,verb
2199,12,حقبا,حُقْب,noun
2200,0,فلما,فِيلْم,noun
2200,1,بلغا,بَلَغ,verb
2200,2,مجمع,مَجْمَع,noun
2200,3,بينهما,بَيْنَ,noun
2200,4,نسيا,نَسِي,verb
2200,5,حوتهما,حُوت,noun
2200,6,فاتخذ,ٱِتَّخَذ,verb
2200,7,سبيله,سَبِيل,noun
2200,8,فى,فِي,prep
2200,9,البحر,بَحْر,noun
2200,10,سربا,سَرَب,noun
2201,0,فلما,فِيلْم,noun
2201,1,جاوزا,جاوَز,verb
2201,2,قال,قال,verb
2201,3,لفتىه,فَتَى,noun
2201,4,آتنا,اتَى,verb
2201,5,غداءنا,غَداء,noun
2201,6,لقد,قَدْ,part_verb
2201,7,لقينا,لَقِي,verb
2201,8,من,مِن,prep
2201,9,سفرنا,سَفَر,noun
2201,10,هذا,هٰذا,pron_dem
2201,11,نصبا,نَصَب,noun
2202,0,قال,قال,verb
2202,1,أرءيت,رَءَا,verb
2202,2,إذ,إِذْ,conj_sub
2202,3,أوينا,أَوَى,verb
2202,4,إلى,إِلَى,prep
2202,5,الصخرة,صَخْر,noun
2202,6,فإنى,إِنّ,verb_pseudo
2202,7,نسيت,نَسِي,verb
2202,8,الحوت,حُوت,noun
2202,9,وما,ما,part_neg
2202,10,أنسىنيه,أَنسَى,verb
2202,11,إلا,إِلّا,part_restrict
2202,12,الشيطن,شَيْطَن,noun_prop
2202,13,أن,أَنْ,conj_sub
2202,14,أذكره,ذَكَر,verb
2202,15,واتخذ,ٱِتَّخَذ,verb
2202,16,سبيله,سَبِيل,noun
2202,17,فى,فِي,prep
2202,18,البحر,بَحْر,noun
2202,19,عجبا,عَجَب,noun
2203,0,قال,قال,verb
2203,1,ذلك,ذٰلِكَ,pron_dem
2203,2,ما,ما,pron_rel
2203,3,كنا,كان,verb
2203,4,نبغ,بَغَى,verb
2203,5,فارتدا,ٱِرْتَدّ,verb
2203,6,على,عَلَى,prep
2203,7,آثارهما,أَثَر,noun
2203,8,قصصا,قَصَص,noun
2204,0,فوجدا,وَجَد,verb
2204,1,عبدا,عَبْد,noun
2204,2,من,مِن,prep
2204,3,عبادنا,عِباد,noun
2204,4,آتينه,أَتَى,verb
2204,5,رحمة,رَحْمَة,noun
2204,6,من,مِن,prep
2204,7,عندنا,عِنْد,noun
2204,8,وعلمنه,عَلَّم,verb
2204,9,من,مِن,prep
2204,10,لدنا,لَدُن,noun
2204,11,علما,عِلْم,noun
2205,0,قال,قال,verb
2205,1,له,لِ,prep
2205,2,موسى,مُوسَى,noun_prop
2205,3,هل,هَلْ,part_interrog
2205,4,أتبعك,ٱِتَّبَع,verb
2205,5,على,عَلَى,prep
2205,6,أن,أَنْ,conj_sub
2205,7,تعلمن,عَلَّم,verb
2205,8,مما,مِن,prep
2205,9,علمت,عَلَّم,verb
2205,10,رشدا,رُشْد,noun
2206,0,قال,قال,verb
2206,1,إنك,إِنَّ,verb_pseudo
2206,2,لن,لَنْ,part_neg
2206,3,تستطيع,ٱِسْتَطاع,verb
2206,4,معى,مَع,noun
2206,5,صبرا,صَبْر,noun
2207,0,وكيف,كَيْفَ,adv_interrog
2207,1,تصبر,صَبَر,verb
2207,2,على,عَلَى,prep
2207,3,ما,ما,pron_rel
2207,4,لم,لَمْ,part_neg
2207,5,تحط,أَحاط,verb
2207,6,به,بِ,prep
2207,7,خبرا,خَبَر,noun
2208,0,قال,قال,verb
2208,1,ستجدنى,وَجَد,verb
2208,2,إن,إِنْ,conj_sub
2208,3,شاء,شاء,verb
