sentence_index,word_index,word,gold_lex,gold_pos
225,9,تقام,أَقام,verb
225,10,جميع,جَمِيع,noun_quant
225,11,مراحله,مَرْحَلَة,noun
225,12,الخاصة,خاصّ,adj
225,13,فوق,فَوْق,noun
225,14,طرقات,طَرِيق,noun
225,15,تكسوها,كَسا,verb
225,16,الثلوج,ثَلْج,noun
225,17,وفي,فِي,prep
225,18,درجة,دَرَجَة,noun
225,19,حرارة,حَرارَة,noun
225,20,تقل,قَلّ,verb
225,21,عن,عَن,prep
225,22,20,20,digit
225,23,تحت,تَحْتَ,noun
225,24,الصفر,صِفْر,noun
225,25,.,.,punc
225,26,ونجح,نَجَح,verb
225,27,الراجحي,راجِحِيّ,noun_prop
225,28,برفقة,رِفْقَة,noun
225,29,ملاحه,مَلّاح,noun
225,30,الألماني,أَلْمانِيّ,adj
225,31,تيمو,تِيمُو,noun_prop
225,32,غوتشالك,غُوتْشَالِكْ,noun_prop
225,33,بانتزاع,ٱِنْتِزاع,noun
225,34,المركز,مَرْكَز,noun
225,35,الأول,أَوَّل,adj_num
225,36,على,عَلَى,prep
225,37,متن,مَتْن,noun
225,38,مركبته,مَرْكَبَة,noun
225,39,"""","""",punc
225,40,تويوتا,تُويُوتا,noun_prop
225,41,هايلوكس,هَايْلُوكْسْ,noun_prop
225,42,أوفردرايف,أُوفَرْدِرَايِفْ,noun_prop
225,43,"""","""",punc
225,44,",",",",punc
225,45,متفوقا,مُتَفَوِّق,adj
225,46,على,عَلَى,prep
225,47,البطل,بَطَل,noun
225,48,المحلي,مَحَلِّيّ,adj
225,49,الروسي,رُوسِيّ,adj
225,50,فلاديمير,فلادِيمِير,noun_prop
225,51,فاسيليف,فَاسِيلِيفْ,noun_prop
225,52,",",",",punc
225,53,الذي,الَّذِي,pron_rel
225,54,أنهى,أَنْهَى,verb
225,55,السباق,سِباق,noun
225,56,خلف,خَلْف,noun
225,57,الراجحي,راجِحِيّ,noun_prop
225,58,بدقيقة,دَقِيقَة,noun
225,59,و,وَ,conj
225,60,48,48,digit
225,61,ثانية,ثانِي,adj_num
225,62,.,.,punc
225,63,وبذلك,ذٰلِكَ,pron_dem
225,64,الفوز,فَوْز,noun
225,65,رفع,رَفْع,noun
225,66,الراجحي,راجِحِيّ,noun_prop
225,67,علم,عَلَم,noun
225,68,المملكة,مَمْلَكَة,noun
225,69,العربية,عَرَبِيّ,adj
225,70,السعودية,سَعُودِيّ,adj
225,71,على,عَلَى,prep
225,72,منصة,مِنَصَّة,noun
225,73,تتويج,تَتْوِيج,noun
225,74,"""","""",punc
225,75,باها,بَاهَا,noun_prop
225,76,روسيا,رُوسِيا,noun_prop
225,77,"""","""",punc
225,78,",",",",punc
225,79,وأصبح,أَصْبَح,verb
225,80,في,فِي,prep
225,81,المركز,مَرْكَز,noun
225,82,الرابع,رابِع,adj_num
225,83,في,فِي,prep
225,84,الترتيب,تَرْتِيب,noun
225,85,العام,عامّ,adj
225,86,.,.,punc
226,0,كما,كَما,conj
226,1,تجدر,جَدُر,verb
226,2,الإشارة,إِشارَة,noun
226,3,إلى,إِلَى,prep
226,4,أن,أَنَّ,conj_sub
226,5,البطل,بَطَل,noun
226,6,السعودي,سَعُودِيّ,adj
226,7,اشترط,ٱِشْتَرَط,verb
226,8,بعد,بَعْد,noun
226,9,صعوده,صُعُود,noun
226,10,إلى,إِلَى,prep
226,11,منصة,مِنَصَّة,noun
226,12,التتويج,تَتْوِيج,noun
226,13,",",",",punc
226,14,أن,أَنْ,conj_sub
226,15,تقتصر,ٱِقْتَصَر,verb
226,16,الاحتفالات,ٱِحْتِفال,noun
226,17,على,عَلَى,prep
226,18,تطويق,تَطْوِيق,noun
226,19,عنقه,عُنْق,noun
226,20,وعنق,عُنْق,noun
226,21,ملاحه,مَلّاح,noun
226,22,بالغار,غار,noun
226,23,",",",",punc
226,24,وأن,أَنْ,conj_sub
226,25,تلغى,أَلْغَى,verb
226,26,مراسم,مَرْسَم,noun
226,27,فتح,فَتْح,noun
226,28,زجاجات,زُجاجَة,noun
226,29,الشمبانيا,شَمْبانِيا,noun
226,30,كما,ما,conj_sub
226,31,جرت,جَرَى,verb
226,32,العادة,عادَة,noun
226,33,.,.,punc
227,0,فارجاس,رِجْس,noun
227,1,ينضم,ٱِنْضَمّ,verb
227,2,لفالنسيا,فالِنْسِيا,noun_prop
227,3,رسميا,رَسْمِيّ,adj
228,0,تم,تَمّ,verb
228,1,الاتفاق,ٱِتِّفاق,noun
228,2,بين,بَيْنَ,noun
228,3,الناديين,نادِي,noun
228,4,ولم,لَمْ,part_neg
228,5,يتبق,تَبَقَّى,verb
228,6,سوى,سِوَى,noun
228,7,تحديد,تَحْدِيد,noun
228,8,طريق,طَرِيق,noun
228,9,الدفع,دَفْع,noun
228,10,.,.,punc
228,11,أكد,أَكَّد,verb
228,12,وكيل,وَكِيل,noun
228,13,أعمال,عَمَل,noun
228,14,المهاجم,مُهاجِم,noun
228,15,الشيلي,شِيلِيّ,adj
228,16,إدواردو,إِدْوارْدُو,noun_prop
228,17,فارجاس,رِجْس,noun
228,18,وجود,وُجُود,noun
228,19,مفاوضات,مُفاوَضَة,noun
228,20,بينه,بَيْنَ,noun
228,21,وبين,بَيْنَ,noun
228,22,مسؤولي,مَسْؤُول,noun
228,23,فالنسيا,فالِنْسِيا,noun_prop
228,24,",",",",punc
228,25,كما,كَما,conj
228,26,أقر,أَقَرّ,verb
228,27,بسيرها,سَيْر,noun
228,28,نحو,نَحْو,noun
228,29,التوصل,تَوَصُّل,noun
228,30,إلى,إِلَى,prep
228,31,اتفاق,ٱِتِّفاق,noun
228,32,بشأن,شَأْن,noun
228,33,تفاصيل,تَفْصِيل,noun
228,34,العقد,عَقْد,noun
228,35,الذي,الَّذِي,pron_rel
228,36,سيجمع,جَمَع,verb
228,37,بينهما,بَيْنَ,noun
228,38,حتى,حَتَّى,prep
228,39,نهاية,نِهايَة,noun
228,40,الموسم,مَوْسِم,noun
228,41,الحالي,حالِيّ,adj
228,42,.,.,punc
229,0,وعاد,عاد,verb
229,1,إدواردو,إِدْوارْدُو,noun_prop
229,2,فارجاس,رِجْس,noun
229,3,إلى,إِلَى,prep
229,4,صفوف,صَفّ,noun
229,5,نابولي,نابُلِي,noun_prop
229,6,هذا,هٰذا,pron_dem
229,7,الشتاء,شِتاء,noun
229,8,بعد,بَعْد,noun
229,9,انتهاء,ٱِنْتِهاء,noun
229,10,فترة,فَتْرَة,noun
229,11,إعارته,إِعارَة,noun
229,12,لنادي,نادِي,noun
229,13,جريميو,جِرِيمْيُو,noun_prop
229,14,البرازيلي,بَرازِيلِيّ,adj
229,15,والتي,الَّذِي,pron_rel
229,16,امتدت,ٱِمْتَدّ,verb
229,17,لعام,عام,noun
229,18,كامل,كامِل,adj
229,19,",",",",punc
229,20,ويبدو,بَدا,verb
229,21,أن,أَنَّ,conj_sub
229,22,فالنسيا,فالِنْسِيا,noun_prop
229,23,الإسباني,إِسْبانِيّ,adj
229,24,هو,هُوَ,pron
229,25,الأقرب,أَقْرَب,adj_comp
229,26,لاستعارته,ٱِسْتِعارَة,noun
229,27,هذه,هٰذا,pron_dem
229,28,المرة,مَرَّة,noun
229,29,.,.,punc
230,0,وصرح,صَرَّح,verb
230,1,وكيل,وَكِيل,noun
230,2,اللاعب,لاعِب,noun
230,3,كرستيان,كرِسْتِيان,noun_prop
230,4,أولجادي,أُولِجَادِي,noun_prop
230,5,لصحيفة,صَحِيفَة,noun
230,6,سوبر,سُوبَر,noun_prop
230,7,ديبورتي,دِيبُورْتِي,noun_prop
230,8,قائلا,قائِل,adj
230,9,"""","""",punc
230,10,لقد,قَدْ,part_verb
230,11,كنا,كان,verb
230,12,في,فِي,prep
230,13,مفاوضات,مُفاوَضَة,noun
230,14,مع,مَع,noun
230,15,إدارة,إِدارَة,noun
230,16,فالنسيا,فالِنْسِيا,noun_prop
230,17,منذ,مُنْذُ,prep
230,18,فترة,فَتْرَة,noun
230,19,",",",",punc
230,20,وأعتقد,ٱِعْتَقَد,verb
230,21,أن,أَنَّ,conj_sub
230,22,الاتفاق,ٱِتِّفاق,noun
230,23,وصل,وَصَل,verb
230,24,إلى,إِلَى,prep
230,25,مراحله,مَرْحَلَة,noun
230,26,الأخيرة,أَخِير,adj
230,27,.,.,punc
230,28,من,مِن,prep
230,29,الممكن,مُمْكِن,adj
230,30,التوصل,تَوَصُّل,noun
230,31,لاتفاق,ٱِتِّفاق,noun
230,32,هذا,هٰذا,pron_dem
230,33,الأسبوع,أُسْبُوع,noun
230,34,"""","""",punc
231,0,وأضاف,أَضاف,verb
231,1,"""","""",punc
231,2,فالنسيا,فالِنْسِيا,noun_prop
231,3,واحد,واحِد,noun_num
231,4,من,مِن,prep
231,5,الأندية,نادِي,noun
231,6,المهمة,مُهِمّ,adj
231,7,جدا,جِدّ,noun
231,8,في,فِي,prep
231,9,إسبانيا,إِسْبانِيا,noun_prop
231,10,وإدواردو,إِدْوارْدُو,noun_prop
231,11,تابعهم,تابِع,adj
231,12,منذ,مُنْذُ,prep
231,13,أن,أَنْ,conj_sub
231,14,كان,كان,verb
231,15,في,فِي,prep
231,16,الشيلي,شِيلِيّ,noun
231,17,.,.,punc
231,18,إنه,إِنَّ,verb_pseudo
231,19,فتى,فَتَى,noun
231,20,يحتاج,ٱِحْتاج,verb
231,21,للعب,لَعْب,noun
231,22,",",",",punc
231,23,مع,مَع,noun
231,24,العلم,عِلْم,noun
231,25,أنه,أَنَّ,conj_sub
231,26,لم,لَمْ,part_neg
231,27,يتبق,تَبَقَّى,verb
231,28,سوى,سِوَى,noun
231,29,أربعة,أَرْبَع,noun_num
231,30,أشهر,شَهْر,noun
231,31,فقط,فَقَط,adv
231,32,على,عَلَى,prep
231,33,كأس,كَأْس,noun
231,34,العالم,عالَم,noun
231,35,بالبرازيل,بَرازِيل,noun_prop
231,36,.,.,punc
231,37,"""","""",punc
232,0,وأرفقت,أَرْفَق,verb
232,1,صحيفة,صَحِيفَة,noun
232,2,سوبر,سُوبَر,noun_prop
232,3,ديبورتي,دِيبُورْتِي,noun_prop
232,4,هذه,هٰذا,pron_dem
232,5,التصريحات,تَصْرِيح,noun
232,6,بخبر,خَبَر,noun
232,7,مفاده,مُفاد,noun
232,8,أن,أَنَّ,conj_sub
232,9,الاتفاق,ٱِتِّفاق,noun
232,10,قد,قَدْ,part_verb
232,11,تم,تَمّ,verb
232,12,بين,بَيْنَ,noun
232,13,ناديي,نادِي,noun
232,14,فالنسيا,فالِنْسِيا,noun_prop
232,15,ونابولي,نابُلِي,noun_prop
232,16,على,عَلَى,prep
232,17,تفاصيل,تَفْصِيل,noun
232,18,الإعارة,إِعارَة,noun
232,19,لستة,سِتّ,noun_num
232,20,أشهر,شَهْر,noun
232,21,",",",",punc
232,22,ولم,لَمْ,part_neg
232,23,يتبق,تَبَقَّى,verb
232,24,سوى,سِوَى,noun
232,25,الاتفاق,ٱِتِّفاق,noun
232,26,على,عَلَى,prep
232,27,طريقة,طَرِيقَة,noun
232,28,الدفع,دَفْع,noun
232,29,بالتقسيط,تَقْسِيط,noun
232,30,.,.,punc
233,0,باتريسيو,بَاتْرِيسْيُو,noun_prop
233,1,يقول,قال,verb
233,2,رونالدو,رُونالْدُو,noun_prop
233,3,لاعب,لاعِب,noun
233,4,استثنائي,ٱِسْتِثْنائِيّ,adj
233,5,وسعيد,سَعِيد,adj
233,6,بفوزه,فَوْز,noun
233,7,بالكرة,كُرَة,noun
233,8,الذهبية,ذَهَبِيّ,adj
234,0,أكد,أَكَّد,verb
234,1,حارس,حارِس,noun
234,2,مرمى,مَرْمَى,noun
234,3,المنتخب,مُنْتَخَب,noun
234,4,البرتغالي,بُرْتُغالِيّ,adj
234,5,وفريق,فَرِيق,noun
234,6,سبورتينج,سْبُورْتِينْجْ,noun_prop
234,7,لشبونة,لِشْبُونَة,noun_prop
234,8,على,عَلَى,prep
234,9,أن,أَنَّ,conj_sub
234,10,فوز,فَوْز,noun
234,11,كريستيانو,كرِيسْتِيانُو,noun_prop
234,12,رونالدو,رُونالْدُو,noun_prop
234,13,بجائزة,جائِزَة,noun
234,14,الكرة,كُرَة,noun
234,15,الذهبية,ذَهَبِيّ,adj
234,16,لعام,عام,noun
234,17,2013,2013,digit
234,18,كانت,كان,verb
234,19,خاصة,خاصّ,adj
234,20,جدا,جِدّ,noun
234,21,بالنسبة,نِسْبَة,noun
234,22,له,لِ,prep
234,23,",",",",punc
234,24,مشيرا,مُشِير,adj
234,25,إلى,إِلَى,prep
234,26,أن,أَنَّ,conj_sub
234,27,كريستيانو,كرِيسْتِيانُو,noun_prop
234,28,لاعب,لاعِب,noun
234,29,استثنائي,ٱِسْتِثْنائِيّ,adj
234,30,.,.,punc
235,0,وقال,قال,verb
235,1,باتريسيو,بَاتْرِيسْيُو,noun_prop
235,2,في,فِي,prep
235,3,تصريحات,تَصْرِيح,noun
235,4,لموقع,مَوْقِع,noun
235,5,سبورتينج,سْبُورْتِينْجْ,noun_prop
235,6,لشبونة,لِشْبُونَة,noun_prop
235,7,الرسمي,رَسْمِيّ,adj
235,8,"""","""",punc
235,9,فوز,فَوْز,noun
235,10,كريستيانو,كرِيسْتِيانُو,noun_prop
235,11,بالكرة,كُرَة,noun
235,12,الذهبية,ذَهَبِيّ,adj
235,13,?,?,punc
235,14,لقد,قَدْ,part_verb
235,15,كانت,كان,verb
235,16,فرحة,فَرْحَة,noun
235,17,كبيرة,كَبِير,adj
235,18,ليس,لَيْسَ,part_neg
235,19,فقط,فَقَط,adv
235,20,بالنسبة,نِسْبَة,noun
235,21,لي,لِ,prep
235,22,",",",",punc
235,23,ولكن,لٰكِنْ,conj
235,24,لجميع,جَمِيع,noun_quant
235,25,البرتغاليين,بُرْتُغالِيّ,adj
235,26,",",",",punc
235,27,وكانت,كان,verb
235,28,مستحقة,مُسْتَحَقّ,adj
235,29,لأن,أَنَّ,conj_sub
235,30,كريستيانو,كرِيسْتِيانُو,noun_prop
235,31,اجتهد,ٱِجْتَهَد,verb
235,32,لسنوات,سَنَة,noun
235,33,عديدة,عَدِيد,adj
235,34,وعمل,عَمَل,noun
235,35,بكل,كُلّ,noun_quant
235,36,جدية,جِدِّيّ,adj
235,37,ليصل,وَصَل,verb
235,38,إلى,إِلَى,prep
235,39,ذلك,ذٰلِكَ,pron_dem
235,40,"""","""",punc
235,41,.,.,punc
236,0,وقال,قال,verb
236,1,أيضا,أَيْضاً,adv
236,2,"""","""",punc
236,3,كانت,كان,verb
236,4,لحظة,لَحْظَة,noun
236,5,خاصة,خاصّ,adj
236,6,جدا,جِدّ,noun
236,7,بالنسبة,نِسْبَة,noun
236,8,له,لِ,prep
236,9,رؤية,رُؤْيَة,noun
236,10,رونالدو,رُونالْدُو,noun_prop
236,11,يفوز,فاز,verb
236,12,بالكرة,كُرَة,noun
236,13,الذهبية,ذَهَبِيّ,adj
236,14,الإثنين,ٱِثْنَيْنِ,noun
236,15,الماضي,ماضِي,adj
236,16,",",",",punc
236,17,وذلك,ذٰلِكَ,pron_dem
236,18,لأن,أَنَّ,conj_sub
236,19,كريستيانو,كرِيسْتِيانُو,noun_prop
236,20,لاعب,لاعِب,noun
236,21,استثنائي,ٱِسْتِثْنائِيّ,adj
236,22,وشخص,شَخْص,noun
236,23,متواضع,مُتَواضِع,adj
236,24,ومذهل,مُذْهِل,adj
236,25,"""","""",punc
236,26,.,.,punc
237,0,واختتم,ٱِخْتَتَم,verb
237,1,باتريسيو,بَاتْرِيسْيُو,noun_prop
237,2,",",",",punc
237,3,قائلا,قائِل,adj
237,4,"""","""",punc
237,5,مبروك,مَبْرُوك,noun
237,6,لكريستيانو,كرِيسْتِيانُو,noun_prop
237,7,رونالدو,رُونالْدُو,noun_prop
237,8,الفوز,فَوْز,noun
237,9,بالكرة,كُرَة,noun
237,10,الذهبية,ذَهَبِيّ,adj
237,11,",",",",punc
237,12,وأتمنى,تَمَنَّى,verb
237,13,أن,أَنْ,conj_sub
237,14,يواصل,واصَل,verb
237,15,حصدها,حَصْد,noun
237,16,في,فِي,prep
237,17,السنوات,سَنَة,noun
237,18,المقبلة,مُقْبِل,adj
237,19,",",",",punc
237,20,وسبورتينج,سْبُورْتِينْجْ,noun
237,21,لشبونة,لِشْبُونَة,noun_prop
237,22,فريق,فَرِيق,noun
237,23,كبير,كَبِير,adj
237,24,وعريق,عَرِيق,adj
237,25,",",",",punc
237,26,وشكل,شَكَّل,verb
237,27,لاعبين,لاعِب,noun
237,28,كبارا,كَبِير,adj
237,29,لسنوات,سَنَة,noun
237,30,عديدة,عَدِيد,adj
237,31,مثل,مِثْل,noun
237,32,رونالدو,رُونالْدُو,noun_prop
237,33,ولويس,لُوِيس,noun_prop
237,34,فيجو,فِيجُو,noun_prop
237,35,وغيرهم,غَيْر,noun
237,36,",",",",punc
237,37,ويجب,وَجَب,verb
237,38,علينا,عَلَى,prep
237,39,أن,أَنْ,conj_sub
237,40,نفخر,فَخَر,verb
237,41,ونسعد,سَعِد,verb
237,42,باللعب,لَعْب,noun
237,43,في,فِي,prep
237,44,هذا,هٰذا,pron_dem
237,45,النادي,نادِي,noun
237,46,الكبير,كَبِير,adj
237,47,"""","""",punc
237,48,.,.,punc
238,0,إنتر,إِنْتَر,noun_prop
238,1,ميلان,ميلان,noun_prop
238,2,يقع,وَقَع,verb
238,3,في,فِي,prep
238,4,فخ,فَخّ,noun
238,5,التعادل,تَعادُل,noun
238,6,مع,مَع,noun
238,7,كييفو,كِيِيفُو,noun_prop
238,8,في,فِي,prep
238,9,الكالتشيو,كَالِتْشِيُو,noun
239,0,وقع,وَقَع,verb
239,1,إنتر,إِنْتَر,noun_prop
239,2,ميلان,ميلان,noun_prop
239,3,في,فِي,prep
239,4,فخ,فَخّ,noun
239,5,التعادل,تَعادُل,noun
239,6,1,1,digit
239,7,-,-,punc
239,8,1,1,digit
239,9,مع,مَع,noun
239,10,مضيفه,مُضِيف,noun
239,11,كييفو,كِيِيفُو,noun_prop
239,12,اليوم,يَوْم,noun
239,13,الإثنين,ٱِثْنَيْنِ,noun
239,14,في,فِي,prep
239,15,ختام,خِتام,noun
239,16,المرحلة,مَرْحَلَة,noun
239,17,التاسعة,تاسِع,adj_num
239,18,عشرة,عَشَر,adj_num
239,19,من,مِن,prep
239,20,الدوري,دَوْرِيّ,noun
239,21,الإيطالي,إِيطالِيّ,adj
239,22,لكرة,كُرَة,noun
239,23,القدم,قَدَم,noun
239,24,.,.,punc
240,0,على,عَلَى,prep
240,1,ملعب,مَلْعَب,noun
240,2,جوزيبي,جُوزِيبِي,noun_prop
240,3,مياتزا,مِيَاتْزَا,noun_prop
240,4,",",",",punc
240,5,كان,كان,verb
240,6,كييفو,كِيِيفُو,noun_prop
240,7,سباقا,سَبّاق,noun
240,8,لافتتاح,ٱِفْتِتاح,noun
240,9,التسجيل,تَسْجِيل,noun
240,10,بواسطة,واسِطَة,noun
240,11,ألبرتو,أَلْبِرْتُو,noun_prop
240,12,بالوسكي,وِسْكِي,noun
240,13,الذي,الَّذِي,pron_rel
240,14,تلقى,تَلَقَّى,verb
240,15,كرة,كُرَة,noun
240,16,من,مِن,prep
240,17,السنغالي,سِنِغالِيّ,adj
240,18,-,-,punc
240,19,الفرنسي,فَرَنْسِيّ,adj
240,20,بوكاري,بُوكَارِي,noun_prop
240,21,دراميه,دِرامِيّ,adj
240,22,أنهاها,أَنْهَى,verb
240,23,في,فِي,prep
240,24,أعلى,أَعْلَى,adj_comp
240,25,الزاوية,زاوِيَة,noun
240,26,اليمنى,يُمْنَى,adj
240,27,لمرمى,مَرْمَى,noun
240,28,الحارس,حارِس,noun
240,29,الدولي,دَوْلِيّ,adj
240,30,السلوفيني,سلُوفِينِيّ,adj
240,31,سمير,سَمِير,noun_prop
240,32,هاندانوفيتش,هَانْدَانُوفِيتْشْ,noun_prop
240,33,(,(,punc
240,34,8,8,digit
240,35,),),punc
240,36,.,.,punc
241,0,وجاء,جاء,verb
241,1,رد,رَدّ,noun
241,2,إنتر,إِنْتَر,noun_prop
241,3,ميلان,ميلان,noun_prop
241,4,سريعا,سَرِيع,adj
241,5,عبر,عَبْر,noun
241,6,الياباني,يابانِيّ,noun
241,7,يوتو,يُوتُو,noun_prop
241,8,ناغاموتو,نَاغَامُوتُو,noun_prop
241,9,الذي,الَّذِي,pron_rel
241,10,استغل,ٱِسْتَغَلّ,verb
241,11,عرضية,عَرْضِيّ,adj
241,12,من,مِن,prep
241,13,الأرجنتيني,أَرْجَنْتِينِيّ,noun
241,14,ريكاردو,رِيكارْدُو,noun_prop
241,15,ألفاريز,أَلْفارِيز,noun_prop
241,16,وزرعها,زَرَع,verb
241,17,في,فِي,prep
241,18,أسفل,أَسْفَل,adj_comp
241,19,الزاوية,زاوِيَة,noun
241,20,اليسرى,أَيْسَر,noun
241,21,لمرمى,مَرْمَى,noun
241,22,كريستيان,كرِيسْتيان,noun_prop
241,23,بوجيوني,بُوجْيُونِي,noun_prop
241,24,(,(,punc
241,25,12,12,digit
241,26,),),punc
241,27,.,.,punc
242,0,وحاول,حاوَل,verb
242,1,الفريقان,فَرِيق,noun
242,2,على,عَلَى,prep
242,3,مدى,مَدَى,noun
242,4,نحو,نَحْو,noun
242,5,75,75,digit
242,6,دقيقة,دَقِيقَة,noun
242,7,فك,فَكّ,noun
242,8,التعادل,تَعادُل,noun
242,9,دون,دُون,noun
242,10,أن,أَنْ,conj_sub
242,11,يصل,وَصَل,verb
242,12,أي,أَيّ,noun_quant
242,13,منهما,مِن,prep
242,14,إلى,إِلَى,prep
242,15,مبتغاه,مُبْتَغَى,noun
242,16,.,.,punc
243,0,وتقدم,تَقَدَّم,verb
243,1,إنتر,إِنْتَر,noun_prop
243,2,ميلان,ميلان,noun_prop
243,3,إلى,إِلَى,prep
243,4,المركز,مَرْكَز,noun
243,5,الخامس,خامِس,adj_num
243,6,برصيد,رَصِيد,noun
243,7,32,32,digit
243,8,نقطة,نُقْطَة,noun
243,9,بفارق,فارِق,noun
243,10,الأهداف,هَدَف,noun
243,11,أمام,أَمام,noun
243,12,هيلاس,هِيلَاسْ,noun_prop
243,13,فيرونا,رَأَى,verb
243,14,الوافد,وافِد,noun
243,15,الجديد,جَدِيد,adj
243,16,",",",",punc
243,17,وكييفو,كِيِيفُو,noun_prop
243,18,إلى,إِلَى,prep
243,19,السادس,سادِس,adj_num
243,20,عشر,عَشْر,noun_num
243,21,وله,لِ,prep
243,22,17,17,digit
243,23,نقطة,نُقْطَة,noun
243,24,بفارق,فارِق,noun
243,25,الأهداف,هَدَف,noun
243,26,أمام,أَمام,noun
243,27,ساسوولو,سَاسُوُولُو,noun_prop
243,28,الصاعد,صاعِد,adj
243,29,حديثا,حَدِيث,adj
243,30,أيضا,أَيْضاً,adv
243,31,.,.,punc
244,0,وفي,فِي,prep
244,1,مباراة,مُباراة,noun
244,2,ثانية,ثانِي,adj_num
244,3,",",",",punc
244,4,دك,دَكّ,noun
244,5,سمبدوريا,سْمَبْدُورْيَا,noun_prop
244,6,شباك,شَبَكَة,noun
244,7,ضيفه,ضَيْف,noun
244,8,أودينيزي,أُودِينِيزِي,noun_prop
244,9,بثلاثية,ثُلاثِيّ,adj
244,10,نظيفة,نَظِيف,adj
244,11,سجلها,سَجَّل,verb
244,12,البرازيلي,بَرازِيلِيّ,noun
244,13,إيدر,إِيدَرْ,noun_prop
244,14,(,(,punc
244,15,16,16,digit
244,16,من,مِن,prep
244,17,ركلة,رَكْل,noun
244,18,جزاء,جَزاء,noun
244,19,و,وَ,conj
244,20,47,47,digit
244,21,),),punc
244,22,ودانييلي,دانِيِيل,noun_prop
244,23,كاستاديلو,كَاسْتَادِيلُو,noun_prop
244,24,(,(,punc
244,25,87,87,digit
244,26,),),punc
244,27,فارتفع,ٱِرْتَفَع,verb
244,28,رصيده,رَصِيد,noun
244,29,إلى,إِلَى,prep
244,30,21,21,digit
244,31,نقطة,نُقْطَة,noun
244,32,وانتقل,ٱِنْتَقَل,verb
244,33,إلى,إِلَى,prep
244,34,المركز,مَرْكَز,noun
244,35,الثاني,ثانِي,adj_num
244,36,عشر,عَشْر,noun_num
244,37,مقابل,مُقابِل,noun
244,38,20,20,digit
244,39,لأودينيزي,أُودِينِيزِي,noun_prop
244,40,الذي,الَّذِي,pron_rel
244,41,تراجع,تَراجَع,verb
244,42,إلى,إِلَى,prep
244,43,المركز,مَرْكَز,noun
244,44,الخامس,خامِس,adj_num
244,45,عشر,عَشْر,noun_num
244,46,.,.,punc
245,0,بلاتر,بلاتِر,noun_prop
245,1,يعترف,ٱِعْتَرَف,verb
245,2,بخطأ,خَطَأ,noun
245,3,اختيار,ٱِخْتِيار,noun
245,4,قطر,قَطَر,noun_prop
245,5,لاحتضان,ٱِحْتِضان,noun
245,6,مونديال,مُونْدِيال,noun_prop
245,7,2022,2022,digit
245,8,في,فِي,prep
245,9,الصيف,صَيْف,noun
246,0,صرح,صَرَّح,verb
246,1,سيب,سِيب,noun_prop
246,2,بلاتر,بلاتِر,noun_prop
246,3,رئيس,رَئِيس,noun
246,4,الفيفا,فِيفا,noun_prop
246,5,لقناة,قَناة,noun
246,6,"""","""",punc
246,7,أر,أَر,abbrev
246,8,تي,تِي,abbrev
246,9,أس,إِس,abbrev
246,10,"""","""",punc
246,11,السويسرية,سُوِيسْرِيّ,adj
246,12,بأن,أَنَّ,conj_sub
246,13,اختيار,ٱِخْتِيار,noun
246,14,قطر,قَطَر,noun_prop
246,15,لاستضافة,ٱِسْتِضافَة,noun
246,16,كأس,كَأْس,noun
246,17,العالم,عالَم,noun
246,18,لألفين,أَلْف,noun_num
246,19,واثنين,ٱِثْن,noun_num
246,20,وعشرين,عِشْرُون,noun_num
246,21,كان,كان,verb
246,22,"""","""",punc
246,23,خطأ,خَطَأ,noun
246,24,"""","""",punc
246,25,.,.,punc
247,0,جاء,جاء,verb
247,1,التصريح,تَصْرِيح,noun
247,2,ردا,رَدّ,noun
247,3,على,عَلَى,prep
247,4,سؤال,سُؤال,noun
247,5,الصحافي,صَحافِيّ,adj
247,6,حول,حَوْل,noun
247,7,ما,ما,conj_sub
247,8,إذا,إِذا,conj_sub
247,9,كان,كان,verb
247,10,من,مِن,prep
247,11,الخطأ,خَطَأ,noun
247,12,منح,مَنْح,noun
247,13,قطر,قَطَر,noun_prop
247,14,شرف,شَرَف,noun
247,15,تنظيم,تَنْظِيم,noun
247,16,المونديال,مُونْدِيال,noun_prop
247,17,الكروي,كُرَوِيّ,adj
247,18,في,فِي,prep
247,19,فصل,فَصْل,noun
247,20,الصيف,صَيْف,noun
247,21,",",",",punc
247,22,وإضافة,إِضافَة,noun
247,23,إلى,إِلَى,prep
247,24,الرد,رَدّ,noun
247,25,الإيجابي,إِيجابِيّ,adj
247,26,فإن,إِنَّ,verb_pseudo
247,27,بلاتر,بلاتِر,noun_prop
247,28,أوضح,أَوْضَح,verb
247,29,في,فِي,prep
247,30,حديثه,حَدِيث,noun
247,31,إلى,إِلَى,prep
247,32,أنه,أَنَّ,conj_sub
247,33,رغم,رَغْم,noun
247,34,إشارة,إِشارَة,noun
247,35,التقرير,تَقْرِير,noun
247,36,الفني,فَنِّيّ,adj
247,37,للملف,مِلَفّ,noun
247,38,القطري,قَطَرِيّ,adj
247,39,إلى,إِلَى,prep
247,40,الحرارة,حَرارَة,noun
247,41,المرتفعة,مُرْتَفِع,adj
247,42,في,فِي,prep
247,43,فصل,فَصْل,noun
247,44,الصيف,صَيْف,noun
247,45,إلا,إِلّا,prep
247,46,أن,أَنَّ,conj_sub
247,47,اللجنة,لَجْنَة,noun
247,48,التنفيذية,تَنْفِيذِيّ,adj
247,49,قررت,قَرَّر,verb
247,50,لعب,لَعِب,verb
247,51,مونديال,مُونْدِيال,noun_prop
